"UserID"	"WindowID"	"Split"	"ApplicationDate"	"JobID"
991938	"1"	"Test"	2012-04-08 07:48:11	608947
319434	"2"	"Train"	2012-04-08 07:52:30	418412
1239541	"1"	"Train"	2012-04-08 08:16:25	741967
319434	"2"	"Train"	2012-04-08 08:16:47	1010910
1239541	"1"	"Train"	2012-04-08 08:17:12	188593
1239541	"1"	"Train"	2012-04-08 08:17:51	439857
1325874	"1"	"Test"	2012-04-08 08:21:10	611941
157612	"1"	"Test"	2012-04-08 08:21:30	599910
157612	"1"	"Test"	2012-04-08 08:21:30	336335
157612	"1"	"Test"	2012-04-08 08:21:30	323697
157612	"1"	"Test"	2012-04-08 08:21:30	385789
157612	"1"	"Test"	2012-04-08 08:21:30	61473
157612	"1"	"Test"	2012-04-08 08:21:30	358115
157612	"1"	"Test"	2012-04-08 08:21:30	476537
157612	"1"	"Test"	2012-04-08 08:21:31	770884
157612	"1"	"Test"	2012-04-08 08:21:31	336401
157612	"1"	"Test"	2012-04-08 08:21:31	1097400
157612	"1"	"Test"	2012-04-08 08:21:31	600529
157612	"1"	"Test"	2012-04-08 08:21:31	64602
157612	"1"	"Test"	2012-04-08 08:21:31	336292
157612	"1"	"Test"	2012-04-08 08:21:31	999245
157612	"1"	"Test"	2012-04-08 08:21:32	140201
157612	"1"	"Test"	2012-04-08 08:21:32	98970
157612	"1"	"Test"	2012-04-08 08:21:32	545449
157612	"1"	"Test"	2012-04-08 08:21:32	354575
157612	"1"	"Test"	2012-04-08 08:21:32	778596
157612	"1"	"Test"	2012-04-08 08:21:32	684141
157612	"1"	"Test"	2012-04-08 08:21:32	490271
157612	"1"	"Test"	2012-04-08 08:21:32	39075
157612	"1"	"Test"	2012-04-08 08:21:32	942475
157612	"1"	"Test"	2012-04-08 08:21:32	613706
157612	"1"	"Test"	2012-04-08 08:21:32	237899
157612	"1"	"Test"	2012-04-08 08:21:34	470774
157612	"1"	"Test"	2012-04-08 08:21:34	372456
157612	"1"	"Test"	2012-04-08 08:21:34	490270
157612	"1"	"Test"	2012-04-08 08:21:34	159740
157612	"1"	"Test"	2012-04-08 08:21:35	661845
157612	"1"	"Test"	2012-04-08 08:21:35	47343
157612	"1"	"Test"	2012-04-08 08:21:35	160552
157612	"1"	"Test"	2012-04-08 08:21:35	57939
157612	"1"	"Test"	2012-04-08 08:21:35	184537
157612	"1"	"Test"	2012-04-08 08:21:35	945804
1151142	"1"	"Train"	2012-04-08 08:22:22	458679
1151142	"1"	"Train"	2012-04-08 08:22:22	644713
1151142	"1"	"Train"	2012-04-08 08:22:22	918818
1151142	"1"	"Train"	2012-04-08 08:22:23	43308
1151142	"1"	"Train"	2012-04-08 08:22:23	224597
1151142	"1"	"Train"	2012-04-08 08:22:23	774977
1151142	"1"	"Train"	2012-04-08 08:22:23	920605
1151142	"1"	"Train"	2012-04-08 08:22:23	194604
1151142	"1"	"Train"	2012-04-08 08:22:23	1029813
1151142	"1"	"Train"	2012-04-08 08:22:23	795519
1151142	"1"	"Train"	2012-04-08 08:22:23	674285
1151142	"1"	"Train"	2012-04-08 08:22:23	927831
1151142	"1"	"Train"	2012-04-08 08:22:23	634855
1151142	"1"	"Train"	2012-04-08 08:22:23	828648
1151142	"1"	"Train"	2012-04-08 08:22:23	1074312
1151142	"1"	"Train"	2012-04-08 08:22:24	925337
1151142	"1"	"Train"	2012-04-08 08:22:24	480373
1151142	"1"	"Train"	2012-04-08 08:22:24	562997
1151142	"1"	"Train"	2012-04-08 08:22:24	286832
1151142	"1"	"Train"	2012-04-08 08:22:24	1062331
1151142	"1"	"Train"	2012-04-08 08:22:24	340807
1151142	"1"	"Train"	2012-04-08 08:22:24	158824
1151142	"1"	"Train"	2012-04-08 08:22:24	6310
1151142	"1"	"Train"	2012-04-08 08:22:24	489015
1151142	"1"	"Train"	2012-04-08 08:22:24	464340
1325874	"1"	"Test"	2012-04-08 08:22:25	14293
1151142	"1"	"Train"	2012-04-08 08:22:41	914479
1325874	"1"	"Test"	2012-04-08 08:23:15	253318
1325874	"1"	"Test"	2012-04-08 08:23:59	440395
1325874	"1"	"Test"	2012-04-08 08:24:51	777904
172449	"1"	"Test"	2012-04-08 08:24:54	238034
172449	"1"	"Test"	2012-04-08 08:25:14	238029
1325874	"1"	"Test"	2012-04-08 08:25:23	927708
1231526	"1"	"Train"	2012-04-08 08:27:03	439615
157612	"1"	"Test"	2012-04-08 08:44:44	736474
942787	"1"	"Train"	2012-04-08 08:45:46	119000
257406	"1"	"Train"	2012-04-08 08:46:41	919317
257406	"1"	"Train"	2012-04-08 08:48:04	596491
942787	"1"	"Train"	2012-04-08 08:48:08	1040013
421099	"1"	"Train"	2012-04-08 08:48:26	161550
257406	"1"	"Train"	2012-04-08 08:50:20	285016
257406	"1"	"Train"	2012-04-08 08:50:20	13619
257406	"1"	"Train"	2012-04-08 08:50:20	280987
111373	"2"	"Test"	2012-04-08 08:54:28	455206
111373	"2"	"Test"	2012-04-08 08:56:29	265534
257406	"1"	"Train"	2012-04-08 08:57:51	1073384
571428	"1"	"Test"	2012-04-08 09:05:19	735891
1339401	"2"	"Train"	2012-04-08 09:08:51	959922
1339401	"2"	"Train"	2012-04-08 09:15:37	782385
1315450	"1"	"Test"	2012-04-08 09:20:00	284302
1315450	"1"	"Test"	2012-04-08 09:20:00	15559
181738	"1"	"Train"	2012-04-08 09:25:47	243889
1344341	"1"	"Test"	2012-04-08 09:29:38	404914
1273645	"1"	"Train"	2012-04-08 09:31:17	513304
571428	"1"	"Test"	2012-04-08 09:33:27	1095560
1273645	"1"	"Train"	2012-04-08 09:33:56	558406
1273645	"1"	"Train"	2012-04-08 09:33:57	315988
1273645	"1"	"Train"	2012-04-08 09:33:58	898346
1208219	"1"	"Test"	2012-04-08 09:36:55	685589
1131798	"1"	"Test"	2012-04-08 09:40:42	281347
1339401	"2"	"Train"	2012-04-08 09:42:59	916423
1026004	"1"	"Train"	2012-04-08 09:43:15	34684
499246	"1"	"Train"	2012-04-08 09:43:35	986114
1273645	"1"	"Train"	2012-04-08 09:45:45	273427
774618	"1"	"Train"	2012-04-08 09:46:47	802901
774618	"1"	"Train"	2012-04-08 09:47:27	822483
774618	"1"	"Train"	2012-04-08 09:47:27	1103912
774618	"1"	"Train"	2012-04-08 09:47:27	437448
774618	"1"	"Train"	2012-04-08 09:47:27	192417
774618	"1"	"Train"	2012-04-08 09:47:28	1080777
774618	"1"	"Train"	2012-04-08 09:47:29	752985
774618	"1"	"Train"	2012-04-08 09:47:29	518069
774618	"1"	"Train"	2012-04-08 09:47:29	109088
499246	"1"	"Train"	2012-04-08 09:53:48	411856
499246	"1"	"Train"	2012-04-08 09:54:07	438575
1344153	"1"	"Train"	2012-04-08 09:54:26	799127
1344153	"1"	"Train"	2012-04-08 09:54:26	569852
1344153	"1"	"Train"	2012-04-08 09:54:26	813073
1344153	"1"	"Train"	2012-04-08 09:54:28	213023
871878	"1"	"Train"	2012-04-08 09:55:20	546162
499246	"1"	"Train"	2012-04-08 09:55:29	717410
499246	"1"	"Train"	2012-04-08 09:55:46	117879
871878	"1"	"Train"	2012-04-08 09:56:04	23884
871878	"1"	"Train"	2012-04-08 09:56:29	134528
1131798	"1"	"Test"	2012-04-08 09:57:48	550110
499246	"1"	"Train"	2012-04-08 09:58:54	134192
1039632	"1"	"Train"	2012-04-08 10:00:12	86564
1039632	"1"	"Train"	2012-04-08 10:01:15	208361
1131798	"1"	"Test"	2012-04-08 10:04:15	1017452
229296	"2"	"Train"	2012-04-08 10:10:31	339725
1039632	"1"	"Train"	2012-04-08 10:11:01	208627
1039632	"1"	"Train"	2012-04-08 10:11:01	653724
1039632	"1"	"Train"	2012-04-08 10:11:01	578948
571428	"1"	"Test"	2012-04-08 10:11:01	822230
631176	"1"	"Test"	2012-04-08 10:11:16	778611
1208219	"1"	"Test"	2012-04-08 10:13:43	439897
1011148	"1"	"Train"	2012-04-08 10:15:37	148793
631176	"1"	"Test"	2012-04-08 10:16:05	552869
1257273	"1"	"Train"	2012-04-08 10:16:47	30441
1257273	"1"	"Train"	2012-04-08 10:16:47	461834
1257273	"1"	"Train"	2012-04-08 10:16:47	1020470
1257273	"1"	"Train"	2012-04-08 10:16:47	493255
1257273	"1"	"Train"	2012-04-08 10:16:48	774695
1257273	"1"	"Train"	2012-04-08 10:16:48	764929
1011148	"1"	"Train"	2012-04-08 10:16:51	311331
1011148	"1"	"Train"	2012-04-08 10:19:39	148794
1339401	"2"	"Train"	2012-04-08 10:23:27	960527
243936	"1"	"Train"	2012-04-08 10:23:45	165118
243936	"1"	"Train"	2012-04-08 10:23:45	300756
243936	"1"	"Train"	2012-04-08 10:23:45	396320
243936	"1"	"Train"	2012-04-08 10:23:46	55916
1388630	"1"	"Test"	2012-04-08 10:25:09	1039809
999128	"1"	"Train"	2012-04-08 10:26:23	1043189
999128	"1"	"Train"	2012-04-08 10:27:06	1026512
999128	"1"	"Train"	2012-04-08 10:27:06	1077935
999128	"1"	"Train"	2012-04-08 10:27:51	132618
1214768	"1"	"Train"	2012-04-08 10:29:21	1053780
1027274	"1"	"Train"	2012-04-08 10:29:33	447748
243936	"1"	"Train"	2012-04-08 10:29:33	798665
1027274	"1"	"Train"	2012-04-08 10:29:33	295280
1027274	"1"	"Train"	2012-04-08 10:29:33	580068
1027274	"1"	"Train"	2012-04-08 10:29:34	690733
1027274	"1"	"Train"	2012-04-08 10:29:34	456346
1027274	"1"	"Train"	2012-04-08 10:29:34	64604
1027274	"1"	"Train"	2012-04-08 10:29:34	323250
1027274	"1"	"Train"	2012-04-08 10:29:34	1295
1027274	"1"	"Train"	2012-04-08 10:29:34	1005212
1027274	"1"	"Train"	2012-04-08 10:29:34	266052
1027274	"1"	"Train"	2012-04-08 10:29:35	661730
1027274	"1"	"Train"	2012-04-08 10:29:35	488806
1027274	"1"	"Train"	2012-04-08 10:29:35	461990
1027274	"1"	"Train"	2012-04-08 10:29:35	283199
1027274	"1"	"Train"	2012-04-08 10:29:35	909339
1027274	"1"	"Train"	2012-04-08 10:29:36	616239
1027274	"1"	"Train"	2012-04-08 10:29:36	1091735
1027274	"1"	"Train"	2012-04-08 10:29:36	1009182
1027274	"1"	"Train"	2012-04-08 10:29:36	612844
1027274	"1"	"Train"	2012-04-08 10:29:36	865902
1027274	"1"	"Train"	2012-04-08 10:29:36	203969
1027274	"1"	"Train"	2012-04-08 10:29:36	281232
1027274	"1"	"Train"	2012-04-08 10:29:36	44022
1027274	"1"	"Train"	2012-04-08 10:29:36	860958
1027274	"1"	"Train"	2012-04-08 10:29:36	488808
1027274	"1"	"Train"	2012-04-08 10:29:36	867109
1027274	"1"	"Train"	2012-04-08 10:29:36	898956
1027274	"1"	"Train"	2012-04-08 10:29:36	311491
1027274	"1"	"Train"	2012-04-08 10:29:36	925236
1027274	"1"	"Train"	2012-04-08 10:29:37	153826
1027274	"1"	"Train"	2012-04-08 10:29:37	790417
1027274	"1"	"Train"	2012-04-08 10:29:37	564494
1027274	"1"	"Train"	2012-04-08 10:29:37	185440
1027274	"1"	"Train"	2012-04-08 10:29:37	301324
229296	"2"	"Train"	2012-04-08 10:29:47	911806
702305	"1"	"Train"	2012-04-08 10:30:00	1110792
1214768	"1"	"Train"	2012-04-08 10:30:05	473933
1214768	"1"	"Train"	2012-04-08 10:30:06	196984
1214768	"1"	"Train"	2012-04-08 10:30:06	553236
1214768	"1"	"Train"	2012-04-08 10:30:07	771520
1339401	"2"	"Train"	2012-04-08 10:30:10	749970
1339401	"2"	"Train"	2012-04-08 10:30:10	909669
1339401	"2"	"Train"	2012-04-08 10:30:11	213785
1339401	"2"	"Train"	2012-04-08 10:30:11	863517
1339401	"2"	"Train"	2012-04-08 10:30:11	575995
1208219	"1"	"Test"	2012-04-08 10:31:36	768508
1208219	"1"	"Test"	2012-04-08 10:31:36	286240
229296	"2"	"Train"	2012-04-08 10:31:53	202813
243936	"1"	"Train"	2012-04-08 10:33:19	551711
243936	"1"	"Train"	2012-04-08 10:33:20	267475
243936	"1"	"Train"	2012-04-08 10:33:20	448814
243936	"1"	"Train"	2012-04-08 10:33:21	578426
1339401	"2"	"Train"	2012-04-08 10:34:45	155535
1027274	"1"	"Train"	2012-04-08 10:37:17	303012
1027274	"1"	"Train"	2012-04-08 10:37:17	85291
1027274	"1"	"Train"	2012-04-08 10:37:17	864232
1027274	"1"	"Train"	2012-04-08 10:37:18	2821
1027274	"1"	"Train"	2012-04-08 10:37:18	1017807
1027274	"1"	"Train"	2012-04-08 10:37:18	980865
1027274	"1"	"Train"	2012-04-08 10:37:18	1073382
1027274	"1"	"Train"	2012-04-08 10:37:18	233625
999128	"1"	"Train"	2012-04-08 10:37:53	547028
999128	"1"	"Train"	2012-04-08 10:37:53	322792
999128	"1"	"Train"	2012-04-08 10:37:54	401307
1051269	"1"	"Train"	2012-04-08 10:38:12	31470
1273645	"1"	"Train"	2012-04-08 10:38:12	1097398
81354	"1"	"Test"	2012-04-08 10:39:08	732181
1051269	"1"	"Train"	2012-04-08 10:39:49	169579
1051269	"1"	"Train"	2012-04-08 10:39:50	739456
1051269	"1"	"Train"	2012-04-08 10:39:51	887490
1051269	"1"	"Train"	2012-04-08 10:39:51	1038299
1051269	"1"	"Train"	2012-04-08 10:39:51	631261
81354	"1"	"Test"	2012-04-08 10:42:48	26926
81354	"1"	"Test"	2012-04-08 10:42:48	627672
81354	"1"	"Test"	2012-04-08 10:42:48	497189
81354	"1"	"Test"	2012-04-08 10:42:49	920957
81354	"1"	"Test"	2012-04-08 10:42:56	911141
81354	"1"	"Test"	2012-04-08 10:42:56	8685
81354	"1"	"Test"	2012-04-08 10:42:56	295997
81354	"1"	"Test"	2012-04-08 10:42:56	382199
81354	"1"	"Test"	2012-04-08 10:42:57	832053
81354	"1"	"Test"	2012-04-08 10:42:57	639434
81354	"1"	"Test"	2012-04-08 10:42:57	41384
81354	"1"	"Test"	2012-04-08 10:42:57	962289
81354	"1"	"Test"	2012-04-08 10:42:57	106562
1015082	"1"	"Train"	2012-04-08 10:43:58	228683
1051269	"1"	"Train"	2012-04-08 10:45:40	369278
1051269	"1"	"Train"	2012-04-08 10:47:19	743904
366381	"1"	"Train"	2012-04-08 10:48:26	473786
537908	"1"	"Train"	2012-04-08 10:49:14	758184
840819	"1"	"Train"	2012-04-08 10:50:23	191623
714164	"1"	"Train"	2012-04-08 10:50:50	1095292
1054953	"1"	"Test"	2012-04-08 10:58:03	756813
1054953	"1"	"Test"	2012-04-08 10:58:14	698545
840819	"1"	"Train"	2012-04-08 10:58:15	797270
714164	"1"	"Train"	2012-04-08 10:59:30	178628
1054953	"1"	"Test"	2012-04-08 10:59:52	510741
232149	"1"	"Test"	2012-04-08 10:59:59	7091
1054953	"1"	"Test"	2012-04-08 11:00:59	2811
714164	"1"	"Train"	2012-04-08 11:01:26	1074172
1054953	"1"	"Test"	2012-04-08 11:03:01	874817
537908	"1"	"Train"	2012-04-08 11:03:52	57140
537908	"1"	"Train"	2012-04-08 11:03:52	961415
840819	"1"	"Train"	2012-04-08 11:04:05	1048077
714164	"1"	"Train"	2012-04-08 11:05:24	518070
714164	"1"	"Train"	2012-04-08 11:05:25	911713
714164	"1"	"Train"	2012-04-08 11:05:25	780340
714164	"1"	"Train"	2012-04-08 11:05:25	192417
714164	"1"	"Train"	2012-04-08 11:05:26	928712
714164	"1"	"Train"	2012-04-08 11:05:26	784863
714164	"1"	"Train"	2012-04-08 11:05:26	565974
714164	"1"	"Train"	2012-04-08 11:05:27	869436
714164	"1"	"Train"	2012-04-08 11:05:27	518069
232149	"1"	"Test"	2012-04-08 11:06:48	386410
232149	"1"	"Test"	2012-04-08 11:06:48	1078026
232149	"1"	"Test"	2012-04-08 11:06:49	149195
232149	"1"	"Test"	2012-04-08 11:06:49	615045
232149	"1"	"Test"	2012-04-08 11:06:49	585423
232149	"1"	"Test"	2012-04-08 11:06:49	246547
232149	"1"	"Test"	2012-04-08 11:06:50	246613
232149	"1"	"Test"	2012-04-08 11:06:50	311044
232149	"1"	"Test"	2012-04-08 11:06:50	771770
232149	"1"	"Test"	2012-04-08 11:06:50	246555
232149	"1"	"Test"	2012-04-08 11:06:50	246599
232149	"1"	"Test"	2012-04-08 11:06:50	919384
945178	"1"	"Test"	2012-04-08 11:07:16	495758
81464	"1"	"Test"	2012-04-08 11:08:32	11277
81464	"1"	"Test"	2012-04-08 11:08:51	817358
1273645	"1"	"Train"	2012-04-08 11:09:33	354074
81464	"1"	"Test"	2012-04-08 11:09:39	324116
81464	"1"	"Test"	2012-04-08 11:10:11	188346
232149	"1"	"Test"	2012-04-08 11:11:06	531599
248400	"1"	"Train"	2012-04-08 11:11:31	149249
945178	"1"	"Test"	2012-04-08 11:12:05	175442
945178	"1"	"Test"	2012-04-08 11:12:06	599876
945178	"1"	"Test"	2012-04-08 11:12:06	803581
945178	"1"	"Test"	2012-04-08 11:12:06	90033
248400	"1"	"Train"	2012-04-08 11:12:07	1095737
248400	"1"	"Train"	2012-04-08 11:12:37	1095574
388358	"1"	"Test"	2012-04-08 11:12:41	364109
232149	"1"	"Test"	2012-04-08 11:13:22	883214
1029945	"1"	"Test"	2012-04-08 11:13:28	189150
1029945	"1"	"Test"	2012-04-08 11:14:29	912830
248400	"1"	"Train"	2012-04-08 11:14:52	511326
1029945	"1"	"Test"	2012-04-08 11:15:02	761178
889377	"3"	"Train"	2012-04-08 11:16:56	1035952
1029945	"1"	"Test"	2012-04-08 11:17:02	186639
248400	"1"	"Train"	2012-04-08 11:18:09	1018446
945178	"1"	"Test"	2012-04-08 11:18:13	448034
388358	"1"	"Test"	2012-04-08 11:18:34	171869
388358	"1"	"Test"	2012-04-08 11:18:34	246606
388358	"1"	"Test"	2012-04-08 11:18:36	1024499
388358	"1"	"Test"	2012-04-08 11:18:39	566779
388358	"1"	"Test"	2012-04-08 11:18:39	576761
1029945	"1"	"Test"	2012-04-08 11:19:35	263073
1331757	"1"	"Test"	2012-04-08 11:20:05	848187
1029945	"1"	"Test"	2012-04-08 11:20:13	570517
248400	"1"	"Train"	2012-04-08 11:20:13	60859
1331757	"1"	"Test"	2012-04-08 11:22:39	23435
1331757	"1"	"Test"	2012-04-08 11:24:04	472614
677195	"1"	"Train"	2012-04-08 11:24:30	628521
1331757	"1"	"Test"	2012-04-08 11:25:03	562637
1344153	"1"	"Train"	2012-04-08 11:25:09	607643
1331757	"1"	"Test"	2012-04-08 11:26:31	1004369
1331757	"1"	"Test"	2012-04-08 11:28:15	1057722
677195	"1"	"Train"	2012-04-08 11:28:16	1084724
1331757	"1"	"Test"	2012-04-08 11:28:57	623731
248400	"1"	"Train"	2012-04-08 11:29:16	985856
1331757	"1"	"Test"	2012-04-08 11:29:27	883413
840819	"1"	"Train"	2012-04-08 11:29:44	858846
840819	"1"	"Train"	2012-04-08 11:31:45	758190
541489	"1"	"Train"	2012-04-08 11:33:05	661177
829615	"1"	"Train"	2012-04-08 11:34:02	235141
945178	"1"	"Test"	2012-04-08 11:37:34	570440
829615	"1"	"Train"	2012-04-08 11:38:52	1040591
829615	"1"	"Train"	2012-04-08 11:38:53	699302
829615	"1"	"Train"	2012-04-08 11:38:54	995002
829615	"1"	"Train"	2012-04-08 11:38:56	315240
829615	"1"	"Train"	2012-04-08 11:38:56	630789
829615	"1"	"Train"	2012-04-08 11:38:57	224206
829615	"1"	"Train"	2012-04-08 11:38:58	568442
829615	"1"	"Train"	2012-04-08 11:38:58	669235
829615	"1"	"Train"	2012-04-08 11:38:59	17307
829615	"1"	"Train"	2012-04-08 11:38:59	772060
829615	"1"	"Train"	2012-04-08 11:39:00	363579
829615	"1"	"Train"	2012-04-08 11:39:00	27243
829615	"1"	"Train"	2012-04-08 11:39:02	862371
1020404	"1"	"Train"	2012-04-08 11:40:41	887699
1020404	"1"	"Train"	2012-04-08 11:40:41	82025
1020404	"1"	"Train"	2012-04-08 11:40:41	497019
1020404	"1"	"Train"	2012-04-08 11:40:41	799460
1020404	"1"	"Train"	2012-04-08 11:40:41	946402
1020404	"1"	"Train"	2012-04-08 11:40:42	522629
832834	"1"	"Test"	2012-04-08 11:42:02	382355
1006550	"1"	"Train"	2012-04-08 11:42:10	1101037
840819	"1"	"Train"	2012-04-08 11:42:36	1035297
1434960	"2"	"Train"	2012-04-08 11:46:48	780213
1202466	"1"	"Test"	2012-04-08 11:51:15	464287
1202466	"1"	"Test"	2012-04-08 11:51:15	251740
1202466	"1"	"Test"	2012-04-08 11:51:16	254824
1202466	"1"	"Test"	2012-04-08 11:51:16	601782
1202466	"1"	"Test"	2012-04-08 11:51:16	1751
1202466	"1"	"Test"	2012-04-08 11:51:16	586031
1202466	"1"	"Test"	2012-04-08 11:51:16	901277
1202466	"1"	"Test"	2012-04-08 11:51:16	1739
1202466	"1"	"Test"	2012-04-08 11:51:16	647286
1202466	"1"	"Test"	2012-04-08 11:51:16	363588
1202466	"1"	"Test"	2012-04-08 11:51:16	59070
1202466	"1"	"Test"	2012-04-08 11:51:17	800803
1202466	"1"	"Test"	2012-04-08 11:51:17	639122
1202466	"1"	"Test"	2012-04-08 11:51:17	342998
1202466	"1"	"Test"	2012-04-08 11:51:24	271076
1202466	"1"	"Test"	2012-04-08 11:51:25	571420
1202466	"1"	"Test"	2012-04-08 11:51:25	362447
1315450	"1"	"Test"	2012-04-08 11:51:56	629701
840819	"1"	"Train"	2012-04-08 11:53:41	246416
1202466	"1"	"Test"	2012-04-08 11:55:01	342996
1202466	"1"	"Test"	2012-04-08 11:55:02	359332
1202466	"1"	"Test"	2012-04-08 11:55:02	901267
1202466	"1"	"Test"	2012-04-08 11:55:02	15691
1202466	"1"	"Test"	2012-04-08 11:55:03	342997
1202466	"1"	"Test"	2012-04-08 11:55:03	40011
1092232	"1"	"Train"	2012-04-08 11:56:59	787995
1092232	"1"	"Train"	2012-04-08 11:56:59	1115518
1092232	"1"	"Train"	2012-04-08 11:56:59	639121
1092232	"1"	"Train"	2012-04-08 11:57:00	1063298
1092232	"1"	"Train"	2012-04-08 11:57:00	252102
1092232	"1"	"Train"	2012-04-08 11:57:01	458349
255598	"1"	"Train"	2012-04-08 11:57:34	512686
1313032	"1"	"Train"	2012-04-08 12:01:27	575584
1313032	"1"	"Train"	2012-04-08 12:01:27	279225
1313032	"1"	"Train"	2012-04-08 12:01:28	403868
1313032	"1"	"Train"	2012-04-08 12:01:28	957819
1313032	"1"	"Train"	2012-04-08 12:01:28	261144
1313032	"1"	"Train"	2012-04-08 12:01:29	872102
1313032	"1"	"Train"	2012-04-08 12:01:29	1014781
1313032	"1"	"Train"	2012-04-08 12:01:29	234922
1313032	"1"	"Train"	2012-04-08 12:01:29	811371
771281	"1"	"Train"	2012-04-08 12:02:07	499495
771281	"1"	"Train"	2012-04-08 12:02:07	342809
771281	"1"	"Train"	2012-04-08 12:02:07	521363
771281	"1"	"Train"	2012-04-08 12:02:07	1015970
771281	"1"	"Train"	2012-04-08 12:02:07	821165
771281	"1"	"Train"	2012-04-08 12:02:08	821176
771281	"1"	"Train"	2012-04-08 12:02:08	202898
771281	"1"	"Train"	2012-04-08 12:02:08	1057145
771281	"1"	"Train"	2012-04-08 12:02:08	521920
771281	"1"	"Train"	2012-04-08 12:02:08	565234
771281	"1"	"Train"	2012-04-08 12:02:08	547245
771281	"1"	"Train"	2012-04-08 12:02:08	817622
771281	"1"	"Train"	2012-04-08 12:02:08	247122
771281	"1"	"Train"	2012-04-08 12:02:09	79195
771281	"1"	"Train"	2012-04-08 12:02:09	1059997
771281	"1"	"Train"	2012-04-08 12:02:15	1103258
771281	"1"	"Train"	2012-04-08 12:02:17	773930
771281	"1"	"Train"	2012-04-08 12:02:20	821172
771281	"1"	"Train"	2012-04-08 12:02:20	134005
771281	"1"	"Train"	2012-04-08 12:02:20	1023561
771281	"1"	"Train"	2012-04-08 12:02:20	221325
771281	"1"	"Train"	2012-04-08 12:02:21	470974
751259	"1"	"Test"	2012-04-08 12:04:12	250919
54752	"1"	"Train"	2012-04-08 12:05:11	247882
255598	"1"	"Train"	2012-04-08 12:05:33	1026767
255598	"1"	"Train"	2012-04-08 12:05:39	577407
255598	"1"	"Train"	2012-04-08 12:05:39	338167
255598	"1"	"Train"	2012-04-08 12:05:39	198213
751259	"1"	"Test"	2012-04-08 12:06:23	775479
413638	"2"	"Train"	2012-04-08 12:06:30	932263
751259	"1"	"Test"	2012-04-08 12:07:05	607299
771281	"1"	"Train"	2012-04-08 12:08:13	492357
771281	"1"	"Train"	2012-04-08 12:08:13	854449
771281	"1"	"Train"	2012-04-08 12:08:14	792284
771281	"1"	"Train"	2012-04-08 12:08:15	571438
771281	"1"	"Train"	2012-04-08 12:08:15	555274
771281	"1"	"Train"	2012-04-08 12:08:15	478284
771281	"1"	"Train"	2012-04-08 12:08:15	271279
771281	"1"	"Train"	2012-04-08 12:08:15	254831
771281	"1"	"Train"	2012-04-08 12:08:15	170717
54752	"1"	"Train"	2012-04-08 12:08:15	843148
868699	"1"	"Train"	2012-04-08 12:09:00	1019457
868699	"1"	"Train"	2012-04-08 12:09:57	1044727
1092232	"1"	"Train"	2012-04-08 12:10:14	1102262
868699	"1"	"Train"	2012-04-08 12:11:21	926857
868699	"1"	"Train"	2012-04-08 12:11:21	149393
868699	"1"	"Train"	2012-04-08 12:11:21	565322
940013	"1"	"Test"	2012-04-08 12:11:24	1090167
940013	"1"	"Test"	2012-04-08 12:11:24	430663
940013	"1"	"Test"	2012-04-08 12:11:24	586104
940013	"1"	"Test"	2012-04-08 12:11:24	811858
940013	"1"	"Test"	2012-04-08 12:11:24	843740
940013	"1"	"Test"	2012-04-08 12:11:24	44047
1092232	"1"	"Train"	2012-04-08 12:11:45	887517
229296	"2"	"Train"	2012-04-08 12:11:56	517109
746062	"1"	"Train"	2012-04-08 12:11:58	829194
746062	"1"	"Train"	2012-04-08 12:11:58	451738
768180	"1"	"Train"	2012-04-08 12:12:33	501981
768180	"1"	"Train"	2012-04-08 12:12:34	1083716
768180	"1"	"Train"	2012-04-08 12:12:34	634972
768180	"1"	"Train"	2012-04-08 12:12:34	534397
768180	"1"	"Train"	2012-04-08 12:12:34	1082662
768180	"1"	"Train"	2012-04-08 12:12:34	306681
768180	"1"	"Train"	2012-04-08 12:12:34	157938
768180	"1"	"Train"	2012-04-08 12:12:34	344272
768180	"1"	"Train"	2012-04-08 12:12:35	814367
768180	"1"	"Train"	2012-04-08 12:12:35	939248
768180	"1"	"Train"	2012-04-08 12:12:35	34577
768180	"1"	"Train"	2012-04-08 12:12:35	173028
768180	"1"	"Train"	2012-04-08 12:12:38	457550
768180	"1"	"Train"	2012-04-08 12:12:39	44219
768180	"1"	"Train"	2012-04-08 12:12:40	274620
768180	"1"	"Train"	2012-04-08 12:12:40	344271
768180	"1"	"Train"	2012-04-08 12:12:41	44234
768180	"1"	"Train"	2012-04-08 12:12:41	40957
768180	"1"	"Train"	2012-04-08 12:12:42	154178
1238286	"1"	"Train"	2012-04-08 12:13:24	786
771281	"1"	"Train"	2012-04-08 12:13:59	173963
771281	"1"	"Train"	2012-04-08 12:14:00	877846
771281	"1"	"Train"	2012-04-08 12:14:00	246427
1283613	"2"	"Train"	2012-04-08 12:14:32	795507
1092232	"1"	"Train"	2012-04-08 12:14:49	563066
1092232	"1"	"Train"	2012-04-08 12:14:49	140412
1092232	"1"	"Train"	2012-04-08 12:14:50	301262
1092232	"1"	"Train"	2012-04-08 12:14:50	131539
1092232	"1"	"Train"	2012-04-08 12:14:50	1093162
1092232	"1"	"Train"	2012-04-08 12:14:50	563062
1092232	"1"	"Train"	2012-04-08 12:14:50	219555
55500	"1"	"Train"	2012-04-08 12:15:07	810556
55500	"1"	"Train"	2012-04-08 12:15:07	682239
55500	"1"	"Train"	2012-04-08 12:15:08	661738
